9915;77.70.176.160;29;NXG-SITE05;8485;80;22;T-IP-20180112
9916;77.70.176.168;29;NXG-SITE06;8485;80;22;T-IP-20180112-I
9925;193.220.126.56;29;OCHA-SITE22;17636;5;22;T-IP-20210527
9938;193.220.126.64;29;OCHA-SITE23;17636;5;22;T-IP-20210527
9939;193.220.126.72;29;OCHA-SITE24;17636;5;22;T-IP-20210527
9940;193.219.235.80;30;Dialog PtP - OCHA-SITE22 (UNIA Agency);8803;5;22;
9941;193.219.235.84;30;Dialog PtP - OCHA-SITE23 (UNIA Agency);8803;5;22;
9942;193.219.235.88;30;Dialog PtP - OCHA-SITE24 (UNIA Agency);8803;5;22;
9943;193.219.235.92;30;Dialog PtP - OCHA-SITE25 (UNIA Agency);8803;5;22;
9979;77.70.158.128;29;WHH-SITE02;12056;50;22;T-IP-20190121-I
9980;77.70.158.136;29;WHH-SITE03;12056;50;22;T-IP-20190121-II
9981;77.70.158.144;29;WHH-SITE04;12056;50;22;T-IP-20190121-III
9982;77.70.158.152;29;WHH-SITE05;12056;50;22;T-IP-20190121-IV
9984;77.70.158.168;29;WHH-SITE07;12056;50;22;T-IP-20190121-VI
10016;2a02:6600::;36;IP backbone, AS 5377;6626;0;12;
10029;2a02:6600::;48;POPs - Loopbacks;10016;0;12;
10030;2a02:6600:1::;48;POPs - PtPs external;10016;0;12;
10031;2a02:6600:2::;48;POPs - PtPs intra;10016;0;12;
10032;2a02:6600:3::;48;POPs - LANs;10016;0;12;
10033;2a02:6600:0:400::;56;Paris TH2;10029;0;12;
10034;2a02:6600:2:400::;54;Paris TH2;10031;0;12;
10035;2a02:6600:0:401::;64;FR-PTH2-ISP01;10033;0;12;
10036;2a02:6600:0:402::;64;FR-PTH2-ISP02;10033;0;12;
10037;2a02:6600:0:401::1;128;FR-PTH2-ISP01, Loopback0;10035;0;12;
10038;2a02:6600:0:402::1;128;FR-PTH2-ISP01, Loopbacks0;10036;0;12;
10039;2a02:6600:2:401::;64;PtP, ISP01  ISP02, allocation;10034;0;12;
10040;2a02:6600:2:401::;127;ISP01  ISP02;10039;0;12;
10041;2a02:6600:8000::;36;Customers;6626;0;12;
10043;2a02:6600:8800::;40;Customers PtP links from POPs;10041;0;12;
10048;2a02:6600:8804::;48;Paris TH2;10043;0;12;
10049;2a02:6600:8805::;48;Aussaguel;10043;0;12;
10052;2a02:6600:3:400::;56;Paris TH2;10032;0;12;
10053;2a02:6600:3:401::;64;LAN: RIPE ATLAS ;10052;0;12;
10056;77.70.164.0;24;Announcement via Amsterdam AS44933;8483;0;22;
10057;77.70.164.0;29;BANRO-SITE01;10056;53;22;T-IP-20180306
10058;77.70.164.8;29;BANRO-SITE02;10056;53;22;T-IP-20180306-I
10059;193.220.24.200;30;Dialog  Router PtP - WBG-SITE53;9008;38;22;-
10060;193.220.24.204;30;Dialog  Router PtP - WBG-SITE54;9008;38;22;-
10071;77.70.164.16;29;DM-MONITORING;10056;0;22;
10072;77.70.164.16;30;loopback;10071;0;22;
10079;77.70.176.64;29;Backbone - Hosting  Nexus Exinda M&C;8485;62;22;
10080;77.70.176.72;29;Backbone - Hosting Nexus Exinda Bridge;8485;62;22;
10081;77.70.176.80;29;Backbone - Temporary ClearSky ticket, Interco to ASG OneLab;8485;62;22;
10082;77.70.176.88;29;EMSA-SITE01;8485;62;22;T-IP-20210406-II
10084;77.70.176.104;29;UNICEF-SITE01;8485;62;22;T-IP-20190709
10085;77.70.176.112;29;UNICEF-SITE02;8485;62;22;T-IP-20190709-I
10159;77.70.199.0;24;Backbone and ineternal services assignments via London TH2;8533;0;22;
10160;77.70.198.0;25;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;8533;0;22;
10164;77.70.198.16;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10165;77.70.198.24;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10166;77.70.198.32;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10167;77.70.198.40;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10168;77.70.198.48;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10169;77.70.198.56;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10170;77.70.198.64;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10171;77.70.198.72;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10172;77.70.198.80;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10173;77.70.198.88;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10174;77.70.198.96;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10175;77.70.198.104;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10176;77.70.198.112;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10177;77.70.198.120;29;EIK HUB PTP IP space for reaching Internet in LTH2 via various VRFs;10160;0;22;
10198;77.70.226.0;24;EIK - HUB PtP Subnets;8577;50;22;
10208;77.70.164.24;29;PWM-SITE01 CustomerLAN;10056;53;22;T-IP-20180430
10213;77.70.197.48;30;TC-Land026;8566;0;22;
10214;77.70.197.52;30;TC-Land027;8566;0;22;
10215;77.70.197.56;30;TC-Land028;8566;0;22;
10217;77.70.195.48;30;TC-Land020 PtP Cisco-MikroTik;8557;0;22;
10218;77.70.195.52;30;TC-Land026 PtP Cisco-MikroTik;8557;0;22;
10219;77.70.195.56;30;TC-Land027 PtP Cisco-MikroTik;8557;0;22;
10220;77.70.195.60;30;LTH2 remote site PtP - free;8557;0;22;
10227;77.70.142.152;29;SOCFIN-SITE13;12052;50;22;T-IP-20180510-II
10233;77.70.164.32;29;BANRO-SITE03;10056;53;22;T-IP-20180912
10241;77.70.161.92;30;SML-SITE01;12140;0;22;T-IP-20230131-II
10265;148.122.32.0;26;OoB EIK;0;69;27;
10266;77.70.193.240;30;London TH2 - PtP, UK-LTH2-PE1, MPLSoGRE;8546;0;22;
10267;77.70.193.244;30;London TH2 - PtP, UK-LTH2-PE2, MPLSoGRE;8546;0;22;
10271;193.220.126.96;29;OCHA-SITE25;17636;5;22;T-IP-20210527
10272;193.220.126.104;29;OCHA-SITE26;17636;5;22;T-IP-20210527
10273;193.220.126.112;29;OCHA-SITE77;17636;5;22;T-IP-20210527
10275;193.219.235.96;30;Dialog PtP - OCHA-SITE26 (UNIA Agency);8803;5;22;
10276;193.219.235.100;30;Dialog PtP - OCHA-SITE77 (UNIA Agency);8803;5;22;
10277;193.219.235.104;30;Dialog PtP - OCHA-SITE28 (UNIA Agency);8803;5;22;
10278;193.219.235.108;30;Dialog PtP - OCHA-SITE30 (UNIA Agency);8803;5;22;
10280;193.219.235.116;30;Dialog PtP - OCHA-QDK02 (Test by Events Team);8803;5;22;
10291;77.70.193.80;29;London TH2 - PtP, ISP routers VDOM08-OOB;8535;0;22;
10292;77.70.193.88;29;London TH2 - PtP, ISP routers VDOM09-TERANGA;8535;0;22;
10307;77.70.156.160;29;ROXGOLD-SITE01;12055;50;22;T-IP-20180620
10308;77.70.156.168;29;ROXGOLD-SITE02;12055;50;22;T-IP-20180620-I
10309;77.70.152.160;30;Dialog PtP - ROXGOLD-SITE02;8316;50;22;
10310;77.70.152.164;30;Dialog PtP - TFM-SITE02;8316;50;22;
10311;77.70.152.168;30;Dialog PtP - REMINAC-SITE01;8316;50;22;
10315;77.70.152.184;30;Dialog PtP - ECHO-SITE16 Tunel for TEST;8316;50;22;
10316;77.70.152.188;30;Dialog PtP - GRR-SITE01;8316;51;22;
10318;77.70.156.96;30;TAPI-SITE09;12055;50;22;T-IP-20180628
10319;77.70.156.100;30;TAPI-SITE09-VOIP;12055;50;22;T-IP-20181019-I
10346;77.70.193.200;29;London TH2 -  PtP, PE routers vrf UNICEF-NOMEGA, reuse for Sparkle POC;8535;0;22;
10349;77.70.193.96;29;London TH2 - PtP, ISP routers - FTG V02-IA-LTH2-P, Sparkle POC;8535;0;22;
10351;77.70.193.112;29;London TH2 - PtP, ISP routers - KCA;8535;0;22;
10359;77.70.196.0;29;KCA-Deutag, hosting;8565;0;22;
10381;77.70.146.80;29;Aussaguel - backbone PtP, Dialog, Air9-Satnet1, vrf IA-TH2-U;8253;0;22;
10433;77.70.146.96;29;Paris TH2 - PtP, FR-PTH2-FWC01-SatADSL;8253;0;22;
10477;77.70.181.0;24;NTH2  - customer's PtP at remote sites;8098;62;22;T-IP-20190508
10528;77.70.181.0;30;CST-SITE01: Newtec modem  - router;10477;60;22;
10535;77.70.194.24;29;Betzdorf - backbone PtP, Dialog, vrf IA-LTH2-P, AIR3 SATNET2;8548;51;22;
10556;193.220.28.0;26;WBG DMVPN tunnels LU-BTZ-PE01 - Tu1083;12417;38;22;
10557;193.220.28.64;26;WBG DMVPN tunnels LU-BTZ-PE02 - Tu1084;12417;38;22;
10558;77.70.151.16;29;Betzdorf - backbone PtP, Dialog, AIR4-Satnet3, vrf IA-TH2-U;8309;50;22;
10559;77.70.151.24;29;Betzdorf - backbone PtP, Dialog, AIR3-Satnet2, vrf IA-TH2-P;8309;51;22;
10564;193.220.26.80;29;WBG - BTZ - PtP with Dialog Air-4, Satnet-2;9089;38;22;
10565;193.220.26.88;29;WBG - BTZ - PtP with Dialog Air-4, Satnet-3;9089;38;22;
10578;195.20.161.188;30;Newtec EL940 for PEK rack 12;3155;0;16;
10582;2a00:ff80::;32;BRA-IPv6;0;0;16;
10583;2a00:ff80::;54;BRA LANs;10582;0;16;
10584;2a00:ff80:0:1000::;56;BRA ICs;10582;0;16;
10585;2a00:ff80:0:102::;64;WIFI-Visitors;10583;0;16;
10586;2a00:ff80:0:101::;64;GERETS;10583;0;16;
10587;2a00:ff80:0:104::;64;WIRE-Visitors;10583;0;16;
10588;2a00:ff80:0:1001::;64;ISP-RIPE;10584;0;16;
10589;2a00:ff80:0:1002::;64;ISP-FTG;10584;0;16;
10591;195.20.173.0;30;Unicom Internet;3178;0;16;
10592;195.20.161.248;29;;3155;0;16;
10593;195.20.161.176;30;IC-ISP01-ISP02;3155;0;16;
10594;195.20.161.32;30;NATed CallManager;3155;0;16;
10595;195.20.161.192;29;SK-BRA-FTG Internet feed;3155;0;16;
10596;195.20.161.148;32;OFFICE-DMVPN01;3155;0;16;
10597;195.20.161.149;32;OFFICE-DMVPN02;3155;0;16;
10598;77.70.156.144;30;TAPI-SITE03-VOIP;8380;50;22;
10599;77.70.156.148;30;TAPI-SITE04-VOIP;8380;50;22;
10600;77.70.156.152;30;TAPI-SITE06-VOIP;8380;50;22;
10601;77.70.156.156;30;TAPI-SITE07-VOIP;8380;50;22;
10604;2a00:ff80:0:1003::;64;IC-ISP01-ISP03;10584;0;16;
10615;128.201.89.64;26;SPLANG HUB - public LTE pool #1 (IA-POST);7108;0;20;
10617;193.219.195.0;24;OneVoice Backbone;8586;0;22;
10618;193.219.195.0;29;OneVoice-Telenor RTR IC;10617;0;22;
10619;193.219.195.8;29;OneVoice SBC - Telenor TGS;10617;0;22;
10627;77.70.156.32;29;OREZONE-SITE01;12055;50;22;T-IP-20190604
10628;77.70.156.40;29;SOMI-SITE02;12055;50;22;T-IP-20190516
10644;77.70.152.48;29;Dialog PtP - MUMI-SITE01;8316;50;22;
10645;77.70.146.88;29;Aussaguel - backbone PtP, Dialog, Air9-Satnet1, vrf IA-TH2-U, Riverbed OPT;8253;50;22;
10662;195.20.161.64;27;MARLINK-DMZ;3155;0;16;
10698;77.70.197.68;30;TC-Land030;8566;0;22;
10704;77.70.152.208;30;Dialog PtP - ECHO-SITE16;8316;50;22;
10705;77.70.152.212;30;Dialog PtP - KCC-SITE07;8316;0;22;
10706;77.70.152.216;30;Dialog PtP - TFM-SITE03;8316;50;22;
10707;77.70.152.220;30;Dialog PtP - SARA-SITE02;8316;50;22;
10712;77.70.157.160;28;ASTECH-SITE01;12055;50;22;T-IP-20181221
10777;77.70.158.192;29;WHH-SITE10;12056;50;22;T-IP-20190121-IX
10956;77.70.207.0;24;Sparkle POC, reuse vrf UNICEF-NOMEGA, without Megaport peering;8574;0;22;
11031;77.70.157.208;29;OXFAM-SITE01;12055;50;22;T-IP-20190304
11032;77.70.157.216;29;GIANT-SITE01;12055;50;22;T-IP-20190304-I
11044;193.219.195.16;29;OneVoice SBC - Orange;10617;0;22;
11121;77.70.158.200;29;WHH-SITE11;12056;50;22;T-IP-20190311
11127;77.70.159.40;30;LAB, PtP FR-ASG-SUPFW (vd V02) - SBM-ASG-FW (vd TEST);6979;0;17;
11128;77.70.159.44;30;LAB, PtP FR-ASG-SUPFW (vd V02) - SBM-ASG-FW (vd TEST2);6979;0;17;
11161;77.70.195.252;30;LTH2 remote site ptp - UNICEF-POC;8557;63;22;
11164;77.70.206.0;24;Sparkle POC , vrf IA-LTH2-U, with Megaport peering;8574;63;22;
11167;77.70.206.0;29;Aussaguel - MPLS backbone PtP to OneLab, vrf IA-LTH2-U;11164;63;22;
11168;77.70.206.8;29;Aussaguel - OneLab backbone PtP to Dialog, Air1-Satnet1, vrf IA-LTH2-U;11164;63;22;
11169;77.70.207.0;29;Aussaguel - MPLS backbone PtP to OneLab, vrf UNICEF-NOMEGA, reuse for Sparkle POC;10956;0;22;
11170;77.70.207.8;29;Aussaguel - OneLab backbone PtP to Dialog, Air1-Satnet1, vrf UNICEF-NOMEGA, reuse for Sparkle POC;10956;0;22;
11172;77.70.206.16;29;Aussaguel - OneLab backbone PtP to SPARKLE-POC Branch#4, (Emulated VSAT),vrf IA-LTH2-U;11164;63;22;
11173;77.70.207.16;29;Aussaguel - OneLab backbone PtP to SPARKLE-POC Branch#4, (Direct Internet),vrf UNICEF-NOMEGA;10956;0;22;
11186;77.70.146.104;29;Aussaguel - backbone PtP Dialog, AIR13SN1, vrf IA-TH2-U;8253;0;22;
11190;77.70.156.112;29;TFM-SITE01;12055;50;22;T-IP-20190604
11192;77.70.179.128;31;US-NTH2-PE0x Loopback/ public BGP router IDs;12077;62;22;
11193;77.70.206.64;29;Aussaguel - OneLab Dialog DNS bind IP pool, Air1-Satnet1, vrf IA-LTH2-U;11164;63;22;
11194;77.70.207.64;29;Aussaguel - OneLab Dialog DNS bind IP pool, Air1-Satnet1, vrf UNICEF-NOMEGA, reuse for Sparkle POC;10956;0;22;
11206;193.220.26.144;29;WBG - PtP NTH2-WBG-SITE55 (HQ DC5);9096;38;22;
11308;193.219.195.24;29;LTH2-MARLINK-ORANGE IC;10617;0;22;
11316;100.64.0.0;17;MAHD-HUB, IA-MARLINK, master subnet;0;78;36;
11317;100.64.0.0;30;PtP KCA-SITE02 IA-MARLINK;11316;78;36;
11318;100.64.0.8;29;KCA-SITE02 IA-MARLINK LAN;11316;78;36;
11319;100.64.0.16;30;PtP KCA-SITE03 IA-MARLINK;11316;78;36;
11320;100.64.0.24;29;KCA-SITE03 IA-MARLINK LAN;11316;78;36;
11427;193.219.206.92;30;IC toGIGN (Skylogic) - secondary ;12404;46;22;
11428;100.64.0.0;17;IA-EPLE Master subnet;0;79;37;
11429;100.64.0.0;30;SPLANG-SITE121 PtP Dialog router;21809;79;37;
11430;100.64.0.16;30;SPLANG-SITE122 PtP Dialog router;21806;79;37;
11431;100.64.0.32;30;SPLANG-SITE123 PtP Dialog router;21806;79;37;
11432;100.64.0.48;30;SPLANG-SITE124 PtP Dialog router;21806;79;37;
11433;100.64.0.64;30;SPLANG-SITE125 PtP Dialog router;21806;79;37;
11434;100.64.0.80;30;SPLANG-SITE126 PtP Dialog router;21806;79;37;
11435;100.64.0.96;30;SPLANG-SITE127 PtP Dialog router;21806;79;37;
11436;100.64.0.112;30;SPLANG-SITE128 PtP Dialog router;21806;79;37;
11437;100.64.0.128;30;SPLANG-SITE129 PtP Dialog router;21806;79;37;
11438;100.64.0.144;30;SPLANG-SITE130 PtP Dialog router;21806;79;37;
11439;100.64.0.160;30;SPLANG-SITE131 PtP Dialog router;21806;79;37;
11440;100.64.0.176;30;SPLANG-SITE132 PtP Dialog router;21806;79;37;
11441;100.64.0.192;30;SPLANG-SITE133 PtP Dialog router;21806;79;37;
11442;100.64.0.208;30;SPLANG-SITE134 PtP Dialog router;21806;79;37;
11443;100.64.0.224;30;SPLANG-SITE135 PtP Dialog router;21806;79;37;
11444;100.64.0.240;30;SPLANG-SITE136 PtP Dialog router;21806;79;37;
11445;100.64.1.0;30;SPLANG-SITE137 PtP Dialog router;21807;79;37;
11446;100.64.1.16;30;SPLANG-SITE138 PtP Dialog router;21807;79;37;
11447;100.64.1.32;30;SPLANG-SITE139 PtP Dialog router;21807;79;37;
11448;100.64.1.48;30;SPLANG-SITE140 PtP Dialog router;21807;79;37;
11449;100.64.1.64;30;SPLANG-SITE141 PtP Dialog router;21807;79;37;
11450;100.64.1.80;30;SPLANG-SITE142 PtP Dialog router;21807;79;37;
11451;100.64.1.96;30;SPLANG-SITE143 PtP Dialog router;21807;79;37;
11452;100.64.1.112;30;SPLANG-SITE144 PtP Dialog router;21807;79;37;
11453;100.64.1.128;30;SPLANG-SITE145 PtP Dialog router;21807;79;37;
11454;100.64.1.144;30;SPLANG-SITE146 PtP Dialog router;21807;79;37;
11455;100.64.1.160;30;SPLANG-SITE147 PtP Dialog router;21807;79;37;
11456;100.64.1.176;30;SPLANG-SITE148 PtP Dialog router;21807;79;37;
11457;100.64.1.192;30;SPLANG-SITE149 PtP Dialog router;21807;79;37;
11458;100.64.1.208;30;SPLANG-SITE150 PtP Dialog router;21807;79;37;
11459;100.64.1.224;30;SPLANG-SITE151 PtP Dialog router;21807;79;37;
11460;100.64.1.240;30;SPLANG-SITE152 PtP Dialog router;21807;79;37;
11461;100.64.2.0;30;SPLANG-SITE153 PtP Dialog router;21808;79;37;
11462;100.64.2.16;30;SPLANG-SITE154 PtP Dialog router;21808;79;37;
11463;100.64.2.32;30;SPLANG-SITE155 PtP Dialog router;21808;79;37;
11464;100.64.2.48;30;SPLANG-SITE156 PtP Dialog router;21808;79;37;
11465;100.64.2.64;30;SPLANG-SITE157 PtP Dialog router;21808;79;37;
11466;100.64.2.80;30;SPLANG-SITE158 PtP Dialog router;21808;79;37;
11467;100.64.2.96;30;SPLANG-SITE159 PtP Dialog router;21808;79;37;
11469;100.64.2.128;30;SPLANG-SITE171 PtP Dialog router;21808;79;37;
11470;100.64.2.144;30;SPLANG-SITE162 PtP Dialog router;21808;79;37;
11471;100.64.2.160;30;SPLANG-SITE163 PtP Dialog router;21808;79;37;
11472;100.64.2.176;30;SPLANG-SITE164 PtP Dialog router;21808;79;37;
11473;100.64.2.192;30;SPLANG-SITE165 PtP Dialog router;21808;79;37;
11474;100.64.2.208;30;SPLANG-SITE166 PtP Dialog router;21808;79;37;
11475;100.64.0.8;29;SPLANG-SITE121 IA-EPLE Local subnet;21806;79;37;
11476;100.64.0.24;29;SPLANG-SITE122 IA-EPLE Local subnet;21806;79;37;
11477;100.64.0.40;29;SPLANG-SITE123 IA-EPLE Local subnet;21806;79;37;
11478;100.64.0.56;29;SPLANG-SITE124 IA-EPLE Local subnet;21806;79;37;
11479;100.64.0.72;29;SPLANG-SITE125 IA-EPLE Local subnet;21806;79;37;
11480;100.64.0.88;29;SPLANG-SITE126 IA-EPLE Local subnet;21806;79;37;
11481;100.64.0.104;29;SPLANG-SITE127 IA-EPLE Local subnet;21806;79;37;
11482;100.64.0.120;29;SPLANG-SITE128 IA-EPLE Local subnet;21806;79;37;
11483;100.64.0.136;29;SPLANG-SITE129 IA-EPLE Local subnet;21806;79;37;
11484;100.64.0.152;29;SPLANG-SITE130 IA-EPLE Local subnet;21806;79;37;
11485;100.64.0.168;29;SPLANG-SITE131 IA-EPLE Local subnet;21806;79;37;
11486;100.64.0.184;29;SPLANG-SITE132 IA-EPLE Local subnet;21806;79;37;
11487;100.64.0.200;29;SPLANG-SITE133 IA-EPLE Local subnet;21806;79;37;
11488;100.64.0.216;29;SPLANG-SITE134 IA-EPLE Local subnet;21806;79;37;
11489;100.64.0.232;29;SPLANG-SITE135 IA-EPLE Local subnet;21806;79;37;
11490;100.64.0.248;29;SPLANG-SITE136 IA-EPLE Local subnet;21806;79;37;
11491;100.64.1.8;29;SPLANG-SITE137 IA-EPLE Local subnet;21807;79;37;
11492;100.64.1.24;29;SPLANG-SITE138 IA-EPLE Local subnet;21807;79;37;
11493;100.64.1.40;29;SPLANG-SITE139 IA-EPLE Local subnet;21807;79;37;
11494;100.64.1.56;29;SPLANG-SITE140 IA-EPLE Local subnet;21807;79;37;
11495;100.64.1.72;29;SPLANG-SITE141 IA-EPLE Local subnet;21807;79;37;
11496;100.64.1.88;29;SPLANG-SITE142 IA-EPLE Local subnet;21807;79;37;
11497;100.64.1.104;29;SPLANG-SITE143 IA-EPLE Local subnet;21807;79;37;
11498;100.64.1.120;29;SPLANG-SITE144 IA-EPLE Local subnet;21807;79;37;
11499;100.64.1.136;29;SPLANG-SITE145 IA-EPLE Local subnet;21807;79;37;
11500;100.64.1.152;29;SPLANG-SITE146 IA-EPLE Local subnet;21807;79;37;
11501;100.64.1.168;29;SPLANG-SITE147 IA-EPLE Local subnet;21807;79;37;
11502;100.64.1.184;29;SPLANG-SITE148 IA-EPLE Local subnet;21807;79;37;
11503;100.64.1.200;29;SPLANG-SITE149 IA-EPLE Local subnet;21807;79;37;
11504;100.64.1.216;29;SPLANG-SITE150 IA-EPLE Local subnet;21807;79;37;
11505;100.64.1.232;29;SPLANG-SITE151 IA-EPLE Local subnet;21807;79;37;
11506;100.64.1.248;29;SPLANG-SITE152 IA-EPLE Local subnet;21807;79;37;
11507;100.64.2.8;29;SPLANG-SITE153 IA-EPLE Local subnet;21808;79;37;
11508;100.64.2.24;29;SPLANG-SITE154 IA-EPLE Local subnet;21808;79;37;
11509;100.64.2.40;29;SPLANG-SITE155 IA-EPLE Local subnet;21808;79;37;
11510;100.64.2.56;29;SPLANG-SITE156 IA-EPLE Local subnet;21808;79;37;
11511;100.64.2.72;29;SPLANG-SITE157 IA-EPLE Local subnet;21808;79;37;
11512;100.64.2.88;29;SPLANG-SITE158 IA-EPLE Local subnet;21808;79;37;
11513;100.64.2.104;29;SPLANG-SITE159 IA-EPLE Local subnet;21808;79;37;
11515;100.64.2.136;29;SPLANG-SITE171 IA-EPLE Local subnet;21808;79;37;
11516;100.64.2.152;29;SPLANG-SITE162 IA-EPLE Local subnet;21808;79;37;
11517;100.64.2.168;29;SPLANG-SITE163 IA-EPLE Local subnet;21808;79;37;
11518;100.64.2.184;29;SPLANG-SITE164 IA-EPLE Local subnet;21808;79;37;
11519;100.64.2.200;29;SPLANG-SITE165 IA-EPLE Local subnet;21808;79;37;
11520;100.64.2.216;29;SPLANG-SITE166 IA-EPLE Local subnet;21808;79;37;
11525;77.70.157.96;28;ASTECH-SITE03;12055;50;22;T-IP-20190515-I
11538;77.70.181.8;30;EMSA-SITE01: Newtec modem - router;10477;62;22;
11550;77.70.162.76;30;EVENTS VSAT reserved;8473;0;22;
11554;100.64.2.224;30;SPLANG-4CPM-POC01 PtP Dialog router;21808;79;37;
11555;100.64.2.232;29;SPLANG-4CPM-POC01 IA-EPLE Local subnet;21808;79;37;
11556;100.64.2.240;30;SPLANG-4CPM-POC02 PtP Dialog router;21808;79;37;
11557;100.64.2.248;29;SPLANG-4CPM-POC02 IA-EPLE Local subnet;21808;79;37;
11558;100.64.3.0;30;SPLANG-4CPM-POC03 PtP Dialog router;21805;79;37;
11559;100.64.3.8;29;SPLANG-4CPM-POC03 IA-EPLE Local subnet;21805;79;37;
11565;100.64.0.0;17;IA-U, Master subnet;0;81;39;
11566;100.64.0.64;30;SIND-SITE01 PtP Remote Dialog-Router;11565;81;39;
11567;100.64.0.80;30;SIND-SITE02 PtP Remote Dialog-Router;11565;81;39;
11568;100.64.0.72;29;SIND-SITE01 Customer LAN1 (Welfare);11565;81;39;
11569;100.64.0.88;29;SIND-SITE02 Customer LAN1 (Welfare);11565;81;39;
11570;100.64.0.96;29;SIND-SITE01 Customer LAN2 (VIP);11565;81;39;
11571;100.64.0.104;29;SIND-SITE02 Customer LAN2 (VIP);11565;81;39;
11577;193.219.239.128;29;Manassas - local backbone, IC with Dialog IAR12, Satnet1, vrf OCHA;8910;0;22;
11583;77.70.206.72;29;Aussaguel - OneLab backbone PtP to SPARKLE-POC Branch#3, (Emulated VSAT),vrf IA-LTH2-U;11164;63;22;
11584;77.70.156.240;29;UNFPA-SITE81;12055;50;22;T-IP-20200203
11589;77.70.146.72;29;WHO-INTERNET-PTH2;8260;2;22;T-IP-20190618
11591;77.70.181.16;30;UNICEF-SITE01 -  Dialog - router PtP;10477;62;22;
11592;77.70.181.20;30;UNICEF-SITE02 - Newtec - router PtP;10477;62;22;
11598;77.70.158.216;29;WHH-SITE14;12056;50;22;T-IP-20190819
11599;77.70.158.224;29;WHH-SITE15;12056;50;22;T-IP-20190819-I
11600;193.220.27.192;27;WBG DMVPN tunnels US-MNS-PE01;9109;38;22;
11601;193.220.27.224;27;WBG DMVPN tunnels US-MNS-PE02;9109;38;22;
11609;77.70.168.0;23;IRC sites;8484;50;22;
11612;77.70.168.16;29;IRC-SITE03;11609;50;22;T-IP-20190719-IRC
11613;77.70.168.24;29;IRC-SITE04 - site disconnected ;11609;50;22;T-IP-20190719-IRC
11614;77.70.168.32;29;IRC-SITE05 - site disconnected;11609;50;22;T-IP-20190719-IRC
11615;77.70.168.40;29;IRC-SITE06;11609;50;22;T-IP-20190719-IRC
11617;77.70.168.56;29;IRC-SITE08;11609;50;22;T-IP-20190719-IRC
11618;77.70.168.64;29;IRC-SITE09;11609;50;22;T-IP-20190719-IRC
11619;77.70.168.72;29;IRC-SITE10;11609;50;22;T-IP-20190719-IRC
11620;77.70.168.80;29;IRC-SITE11;11609;50;22;T-IP-20190719-IRC
11626;77.70.168.128;29;IRC-SITE17;11609;50;22;T-IP-20190719-IRC
11627;77.70.168.136;29;IRC-SITE18;11609;50;22;T-IP-20190719-IRC
11628;77.70.168.144;29;IRC-SITE19;11609;50;22;T-IP-20190719-IRC
11629;77.70.168.152;29;IRC-SITE20;11609;50;22;T-IP-20190719-IRC
11630;77.70.168.160;29;IRC-SITE21;11609;50;22;T-IP-20190719-IRC
11631;77.70.168.168;29;IRC-SITE22;11609;50;22;T-IP-20190719-IRC
11632;77.70.168.176;29;IRC-SITE23;11609;50;22;T-IP-20190719-IRC
11633;77.70.168.184;29;Reserved for IRC-SITE24;11609;50;22;T-IP-20190719-IRC
11634;77.70.168.192;29;IRC-SITE25;11609;50;22;T-IP-20190719-IRC
11635;77.70.168.200;29;IRC-SITE26;11609;50;22;T-IP-20190719-IRC
11637;77.70.168.216;29;IRC-SITE28;11609;50;22;T-IP-20190719-IRC
11638;77.70.168.224;29;IRC-SITE29;11609;50;22;T-IP-20190719-IRC
11639;77.70.168.232;29;IRC-SITE30;11609;50;22;T-IP-20190719-IRC
11640;77.70.168.240;29;IRC-SITE31;11609;50;22;T-IP-20190719-IRC
11641;77.70.168.248;29;IRC-SITE32;11609;50;22;T-IP-20190719-IRC
11642;77.70.169.0;29;IRC-SITE33;11609;50;22;T-IP-20190719-IRC
11644;77.70.169.16;29;IRC-SITE39;11609;50;22;T-IP-20190719-IRC
11646;77.70.169.32;29;IRC-SITE37 - site disconnected;11609;50;22;T-IP-20190719-IRC
11649;77.70.169.56;29;IRC-SITE40;11609;50;22;T-IP-20190719-IRC
11650;77.70.169.64;29;IRC-SITE41;11609;50;22;T-IP-20190719-IRC
11651;77.70.169.72;29;IRC-SITE42;11609;50;22;T-IP-20190719-IRC
