355;10.189.4.184;29;10.189.4.191;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
356;10.189.4.192;29;10.189.4.192;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.193;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.194;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.195;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.196;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.197;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.198;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
356;10.189.4.192;29;10.189.4.199;Petrochad (PML) - HUB-PTH2-INTERCO-RTR-FTG RESRERVED (NEW);38;0;7
357;10.189.4.200;29;10.189.4.200;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.201;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.202;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.203;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.204;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.205;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.206;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
357;10.189.4.200;29;10.189.4.207;Petrochad (PML) - IC with Dialog AIR9, SAT1;38;0;7
359;10.189.4.224;27;10.189.4.224;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.225;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.226;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.227;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.228;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.229;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.230;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.231;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.232;Petrochad (PML) - Free;38;0;7
